# ABR CC CHANNEL SSIM
puffer_ttp_static cubic cbs 0.9824659576271186
mpc bbr nbc 0.9808726410256409
robust_mpc cubic nbc 0.9147108888888889
puffer_ttp_static bbr fox 0.9794552727272727
robust_mpc cubic abc 0.936030125
puffer_ttp_static bbr abc 0.9828661428571428
robust_mpc cubic fox 0.9747746363636366
puffer_ttp_static bbr nbc 0.9621438
puffer_ttp_static bbr cbs 0.9832905442057942
robust_mpc cubic univision 0.9228173749999999
robust_mpc cubic pbs 0.975029105263158
robust_mpc cubic univision 0.9297133333333334
robust_mpc cubic fox 0.9720861304347828
mpc bbr fox 0.9855612222222222
mpc bbr cbs 0.9842753975903614
linear_bba cubic cbs 0.9032235
linear_bba cubic pbs 0.9882008757396451
robust_mpc cubic abc 0.971432
robust_mpc cubic nbc 0.9249967
robust_mpc cubic cbs 0.896221090909091
robust_mpc bbr cbs 0.9794248333333334
mpc cubic abc 0.9810941454545455
robust_mpc cubic nbc 0.9403366666666666
robust_mpc bbr nbc 0.9852421
robust_mpc cubic abc 0.9712405833333332
robust_mpc bbr fox 0.9558822105263157
puffer_ttp_static cubic cbs 0.9033416470588235
robust_mpc cubic fox 0.9757920000000002
robust_mpc cubic univision 0.9540506666666668
robust_mpc cubic pbs 0.9524404375
robust_mpc bbr pbs 0.9863636348600511
puffer_ttp_static cubic abc 0.9410805656934308
robust_mpc cubic fox 0.9237211249999999
robust_mpc cubic abc 0.9789214593495934
linear_bba cubic cbs 0.9410970000000001
linear_bba cubic nbc 0.9532961666666667
linear_bba cubic abc 0.8793584999999999
linear_bba cubic fox 0.966605125
mpc bbr nbc 0.9821071111111112
linear_bba cubic pbs 0.9532487999999999
mpc bbr abc 0.9841708888888889
linear_bba bbr cbs 0.9781103906249999
mpc bbr fox 0.9840011111111111
mpc bbr abc 0.9827928529411765
linear_bba cubic fox 0.9654632941176471
puffer_ttp_static cubic nbc 0.9557980833333333
linear_bba cubic abc 0.9325687777777778
linear_bba cubic nbc 0.9635033529411764
puffer_ttp_static cubic abc 0.9822456
linear_bba cubic cbs 0.9495852499999999
puffer_ttp_static cubic cbs 0.978069090909091
puffer_ttp_static cubic pbs 0.9882095294117648
puffer_ttp_static cubic nbc 0.9833004615384616
puffer_ttp_static cubic cbs 0.9834822380952379
linear_bba bbr nbc 0.9635442941176471
puffer_ttp_static cubic cbs 0.9816828923076922
linear_bba cubic cbs 0.9821202333333332
puffer_ttp_static cubic pbs 0.9924738000000002
puffer_ttp_static cubic univision 0.9847631111111111
puffer_ttp_static cubic fox 0.9836955555555557
puffer_ttp_static cubic abc 0.9861971
mpc bbr cbs 0.9846411904761904
puffer_ttp_static cubic nbc 0.9770063999999999
puffer_ttp_static cubic abc 0.9872671428571428
linear_bba bbr abc 0.9694866363636362
linear_bba bbr fox 0.9667618000000001
puffer_ttp_static cubic nbc 0.97342025
linear_bba bbr cbs 0.9588785555555555
linear_bba bbr univision 0.9738232222222223
pensieve cubic cbs 0.983228676056338
linear_bba bbr nbc 0.9644712727272726
linear_bba bbr fox 0.9777421538461538
mpc bbr univision 0.9883892903225806
linear_bba bbr pbs 0.9882450714285715
linear_bba cubic cbs 0.944286
linear_bba cubic nbc 0.9410252
linear_bba bbr univision 0.9773695555555556
linear_bba cubic abc 0.8867172
linear_bba bbr fox 0.9602066999999999
linear_bba cubic fox 0.93195075
linear_bba cubic univision 0.9649940000000001
linear_bba bbr abc 0.9538511111111111
linear_bba cubic pbs 0.9890852727272726
linear_bba bbr nbc 0.9227167000000002
mpc bbr fox 0.9830858499999999
robust_mpc cubic nbc 0.93425775
linear_bba bbr cbs 0.9681284444444445
robust_mpc cubic cbs 0.930027
linear_bba bbr univision 0.9763702499999999
robust_mpc bbr cbs 0.9317826
robust_mpc cubic nbc 0.9818655053763441
linear_bba bbr pbs 0.9922709166666666
mpc bbr abc 0.9803313616071428
linear_bba bbr fox 0.9602494
puffer_ttp_static bbr cbs 0.9833804516129032
linear_bba bbr abc 0.9719410555555554
linear_bba bbr nbc 0.9793134791666667
mpc bbr nbc 0.9834680409309791
puffer_ttp_static cubic cbs 0.895079
puffer_ttp_static cubic fox 0.981479625
puffer_ttp_static cubic pbs 0.993336
puffer_ttp_static cubic univision 0.9847188800000001
robust_mpc bbr cbs 0.9831029603960395
puffer_ttp_static cubic fox 0.9838281926605503
robust_mpc cubic cbs 0.9823486071428572
pensieve cubic fox 0.9785567500000001
pensieve cubic abc 0.9800906687898089
robust_mpc cubic nbc 0.9735385000000001
robust_mpc cubic cbs 0.9797861666666666
linear_bba bbr cbs 0.9550679999999999
pensieve bbr cbs 0.9589225114369502
puffer_ttp_static bbr nbc 0.9367973999999999
puffer_ttp_static bbr abc 0.9884762727272726
puffer_ttp_static bbr fox 0.982545111111111
puffer_ttp_static bbr univision 0.9853055
puffer_ttp_static bbr pbs 0.99059148
puffer_ttp_static bbr cbs 0.9808886574585635
pensieve bbr cbs 0.9781110833333333
pensieve bbr nbc 0.982239818181818
pensieve cubic cbs 0.9817549999999999
pensieve cubic nbc 0.98465244
pensieve cubic abc 0.9845183333333334
puffer_ttp_static cubic cbs 0.9864741818181817
pensieve cubic cbs 0.9876338333333333
pensieve cubic abc 0.9812209971493728
puffer_ttp_static cubic pbs 0.9859766254876462
mpc cubic cbs 0.9779803561643836
linear_bba bbr cbs 0.9289159999999999
linear_bba bbr pbs 0.9864748213457076
mpc cubic nbc 0.982656
mpc cubic abc 0.9736178
mpc bbr cbs 0.95421175
mpc cubic fox 0.9788322857142857
mpc cubic univision 0.9863052
mpc cubic pbs 0.9889921914893617
mpc bbr nbc 0.9836015000000001
puffer_ttp_static bbr cbs 0.981871921630094
puffer_ttp_static bbr nbc 0.9834707
puffer_ttp_static bbr abc 0.9844636363636364
puffer_ttp_static bbr fox 0.9837335999999999
puffer_ttp_static bbr univision 0.9858238181818181
puffer_ttp_static bbr pbs 0.9880464999999999
mpc cubic fox 0.9836861666666668
mpc cubic abc 0.9731102857142856
puffer_ttp_static bbr nbc 0.9507496363636363
mpc cubic nbc 0.9838543333333334
linear_bba bbr cbs 0.9545548749999999
puffer_ttp_static bbr cbs 0.982547162962963
linear_bba bbr nbc 0.9721563124999999
mpc bbr cbs 0.9684473846153847
linear_bba bbr pbs 0.9740095000000001
linear_bba bbr univision 0.9665075555555556
linear_bba bbr fox 0.951615
mpc bbr nbc 0.9856868000000001
mpc cubic cbs 0.9662408999999998
linear_bba bbr abc 0.937145
mpc bbr abc 0.968339
mpc cubic abc 0.9812651995768688
mpc bbr fox 0.9865431428571426
mpc bbr pbs 0.989053875
mpc bbr univision 0.9871214166666668
mpc bbr cbs 0.9821585
mpc cubic cbs 0.9817935
mpc cubic nbc 0.988482
mpc cubic abc 0.9769646363636363
puffer_ttp_static bbr cbs 0.9881759999999999
puffer_ttp_static bbr nbc 0.9786244999999999
mpc cubic nbc 0.9775041481481482
puffer_ttp_static bbr abc 0.9806460000000001
puffer_ttp_static bbr nbc 0.9803305161290323
mpc cubic cbs 0.9851963076923076
mpc bbr nbc 0.9339251846044192
mpc cubic abc 0.9853915000000001
mpc cubic cbs 0.9846425454545457
mpc cubic fox 0.9840416666666666
mpc cubic pbs 0.9848683636363638
mpc cubic abc 0.9821924166666666
mpc cubic fox 0.9814482499999999
mpc cubic abc 0.98626446875
mpc cubic fox 0.9823192222222222
mpc cubic nbc 0.9885192307692308
mpc cubic pbs 0.9865494166666667
mpc cubic univision 0.986716375
mpc cubic fox 0.9834286666666667
mpc cubic abc 0.9884666666666667
mpc cubic nbc 0.9768976363636365
mpc cubic cbs 0.9863273846153846
puffer_ttp_static bbr nbc 0.978727
puffer_ttp_static bbr abc 0.9887656666666668
mpc cubic nbc 0.985345423076923
puffer_ttp_static bbr fox 0.9823103999999999
puffer_ttp_static bbr univision 0.9698982857142857
puffer_ttp_static cubic abc 0.9871525
puffer_ttp_static bbr pbs 0.9851373999999999
puffer_ttp_static bbr cbs 0.9811796216931217
pensieve cubic cbs 0.9658872631578947
robust_mpc bbr abc 0.9231858
mpc cubic abc 0.96845275
mpc cubic fox 0.9807356153846154
pensieve cubic nbc 0.9832734657004831
mpc cubic cbs 0.9828604166666669
mpc cubic nbc 0.985310909090909
mpc cubic abc 0.9813093125
mpc bbr cbs 0.945537375
mpc bbr fox 0.9822832307692307
puffer_ttp_static bbr cbs 0.9802438
puffer_ttp_static bbr pbs 0.9866346363636364
mpc cubic nbc 0.983690142857143
mpc cubic cbs 0.9817497
mpc cubic fox 0.9778281111111112
mpc cubic pbs 0.9855554761904761
pensieve bbr cbs 0.9791879411764706
mpc cubic cbs 0.9837987272727274
puffer_ttp_static bbr cbs 0.9802908333333332
pensieve bbr fox 0.9810497499999999
puffer_ttp_static bbr pbs 0.9827218333333333
mpc cubic nbc 0.9859512631578946
robust_mpc cubic cbs 0.9426438749999999
mpc cubic abc 0.9811446
mpc cubic fox 0.98448625
puffer_ttp_static bbr cbs 0.9801399999999999
mpc cubic univision 0.9909544285714286
mpc cubic pbs 0.9850211538461536
linear_bba bbr fox 0.9793168471615721
robust_mpc cubic cbs 0.9683316524590164
pensieve cubic pbs 0.9823265882352942
puffer_ttp_static bbr pbs 0.9841210000000002
mpc cubic cbs 0.9656433846153848
linear_bba bbr pbs 0.9686226666666666
linear_bba bbr cbs 0.960858
mpc bbr cbs 0.9531072500000001
mpc bbr pbs 0.9855375454545455
mpc bbr cbs 0.98675853125
pensieve cubic cbs 0.9809920363636364
pensieve bbr pbs 0.9864848310038119
mpc bbr nbc 0.9830781578947372
pensieve bbr cbs 0.9584669285714285
pensieve bbr pbs 0.9870026875
mpc bbr abc 0.9792506923076923
pensieve cubic nbc 0.9870235555555554
linear_bba bbr cbs 0.9686969090909091
linear_bba bbr nbc 0.9675549090909091
linear_bba bbr abc 0.9514058000000001
linear_bba bbr fox 0.9751777
linear_bba bbr univision 0.9825495111111111
pensieve bbr fox 0.9831618431876608
pensieve cubic abc 0.9788412214765099
linear_bba cubic cbs 0.9618429999999999
mpc bbr cbs 0.9848694827586206
linear_bba cubic nbc 0.9820839759036146
mpc bbr nbc 0.9866993636363636
mpc bbr cbs 0.98509055
linear_bba bbr pbs 0.9762569666666666
mpc bbr nbc 0.9835575000000001
mpc bbr abc 0.9801777500000001
mpc cubic fox 0.9802829411764707
mpc bbr nbc 0.9773400999999999
mpc bbr abc 0.979213693877551
linear_bba bbr cbs 0.9785230833333333
linear_bba cubic cbs 0.9534648999999998
linear_bba cubic abc 0.9640075384615384
linear_bba bbr cbs 0.9794922051282052
linear_bba cubic fox 0.9620963999999999
puffer_ttp_static cubic nbc 0.9814179121863799
linear_bba cubic pbs 0.9856292479564033
linear_bba bbr nbc 0.9799788333333334
robust_mpc cubic pbs 0.9829202222222222
mpc bbr univision 0.9850007999999999
mpc bbr pbs 0.9868652812500001
linear_bba bbr nbc 0.9795849861111109
mpc bbr cbs 0.9757372999999999
robust_mpc cubic cbs 0.9846706041666667
mpc bbr nbc 0.9795504444444444
pensieve bbr cbs 0.9675655
pensieve cubic fox 0.9832831875000001
mpc bbr abc 0.9411368
mpc bbr fox 0.98099375
mpc bbr fox 0.978364
pensieve cubic cbs 0.9848583333333333
pensieve bbr nbc 0.9853855
pensieve bbr cbs 0.98624975
mpc bbr univision 0.9868915555555555
mpc bbr pbs 0.985775125
puffer_ttp_static cubic cbs 0.981946105263158
pensieve cubic nbc 0.9790216363636363
mpc cubic cbs 0.9839538888888888
mpc bbr cbs 0.9822479879518072
mpc bbr abc 0.9785892
puffer_ttp_static cubic nbc 0.9800960000000001
mpc bbr nbc 0.9823236495375129
linear_bba bbr abc 0.9809141375661377
puffer_ttp_static cubic abc 0.9852573
puffer_ttp_static cubic fox 0.9848629000000001
puffer_ttp_static cubic pbs 0.9855047000000001
puffer_ttp_static cubic cbs 0.9840535454545454
puffer_ttp_static cubic nbc 0.9629443333333333
pensieve cubic cbs 0.9833656041666666
puffer_ttp_static cubic nbc 0.9732395517241381
mpc bbr cbs 0.9855244000000001
mpc bbr nbc 0.9818416030534352
puffer_ttp_static cubic abc 0.9833015833333332
linear_bba cubic abc 0.9775512364864865
linear_bba cubic cbs 0.9778057777777778
mpc cubic pbs 0.9870568461538463
robust_mpc cubic nbc 0.9808785999999999
robust_mpc cubic abc 0.920764909090909
mpc cubic fox 0.9783925
linear_bba cubic nbc 0.941319625
pensieve cubic pbs 0.986690874407583
robust_mpc cubic fox 0.9799795000000001
mpc cubic abc 0.9770775384615384
robust_mpc cubic univision 0.9795382857142857
linear_bba cubic abc 0.9508025833333335
robust_mpc cubic pbs 0.9809165
robust_mpc cubic cbs 0.9713703548125305
mpc cubic nbc 0.9842333333333334
mpc bbr nbc 0.9838429523809524
linear_bba cubic pbs 0.9781455238095239
pensieve bbr cbs 0.9575870588235292
mpc cubic cbs 0.9822933133333334
pensieve cubic cbs 0.9378295352380953
pensieve bbr nbc 0.9828974000000003
mpc bbr cbs 0.9759191999999999
pensieve bbr abc 0.9798440909090907
pensieve bbr fox 0.9817156363636365
pensieve bbr univision 0.9866785555555556
pensieve bbr pbs 0.9866236923076923
puffer_ttp_static cubic cbs 0.9811371
pensieve bbr pbs 0.9833970365853657
robust_mpc cubic cbs 0.9703789333333334
puffer_ttp_static bbr cbs 0.9726553333333334
robust_mpc cubic cbs 0.9577279999999999
robust_mpc cubic nbc 0.9811933636363637
robust_mpc bbr cbs 0.9316853333333334
puffer_ttp_static bbr nbc 0.9838494848484849
robust_mpc cubic abc 0.9764268181818182
robust_mpc cubic nbc 0.9839834062499999
robust_mpc cubic fox 0.9832300999999999
robust_mpc bbr cbs 0.9736736170212765
robust_mpc cubic univision 0.9833026666666667
robust_mpc cubic pbs 0.984248
puffer_ttp_static bbr abc 0.9790707142857145
linear_bba bbr pbs 0.9759604615384615
robust_mpc cubic abc 0.9792508048780487
linear_bba bbr cbs 0.9837978684210524
mpc cubic cbs 0.9798261
robust_mpc bbr nbc 0.9746392500000001
mpc cubic nbc 0.9769549999999999
mpc cubic abc 0.981735375
mpc cubic fox 0.9745451428571429
robust_mpc bbr abc 0.9036922222222221
mpc cubic univision 0.9842474999999999
mpc cubic pbs 0.9853365384615386
linear_bba cubic fox 0.9574746999999999
puffer_ttp_static bbr fox 0.976230859375
linear_bba cubic pbs 0.9692372727272727
puffer_ttp_static cubic cbs 0.9830888571428572
mpc cubic cbs 0.9843322692307693
linear_bba cubic cbs 0.973039
robust_mpc bbr fox 0.9754737215189873
linear_bba cubic nbc 0.9094448999999999
linear_bba bbr abc 0.96556076
linear_bba cubic abc 0.9779000779220777
pensieve bbr cbs 0.98666275
pensieve bbr nbc 0.9784031304347828
mpc cubic nbc 0.9772898360655737
puffer_ttp_static cubic nbc 0.9784433846153846
puffer_ttp_static cubic abc 0.9803134545454545
puffer_ttp_static cubic fox 0.9757219999999999
pensieve bbr abc 0.9799322142857143
pensieve bbr nbc 0.9751891333333333
puffer_ttp_static cubic pbs 0.9759087499999999
puffer_ttp_static cubic cbs 0.9720881666666666
puffer_ttp_static cubic nbc 0.9816276234003657
linear_bba bbr cbs 0.9778899361702127
pensieve bbr cbs 0.9760443999999999
pensieve bbr abc 0.9857687352941175
puffer_ttp_static bbr univision 0.9835730714285715
mpc cubic nbc 0.973455375
mpc cubic abc 0.9875899130434782
mpc bbr cbs 0.9770466842105264
mpc cubic cbs 0.9815996666666668
mpc cubic abc 0.9880683999999998
puffer_ttp_static bbr pbs 0.9871967096774193
robust_mpc bbr pbs 0.9857642999999999
mpc cubic fox 0.9805573555555556
pensieve bbr fox 0.979648
linear_bba cubic cbs 0.9852796086956522
robust_mpc bbr cbs 0.9690425
mpc bbr nbc 0.9878723333333332
mpc cubic pbs 0.9856811818181819
robust_mpc bbr nbc 0.9579967272727273
mpc bbr abc 0.9783205
pensieve bbr univision 0.986224625
mpc cubic cbs 0.9865237857142858
mpc bbr fox 0.9802178333333335
pensieve bbr pbs 0.9878386521739131
robust_mpc bbr abc 0.9805576195121952
mpc bbr univision 0.9848718333333332
linear_bba bbr fox 0.953393909090909
mpc cubic pbs 0.9879806315789473
linear_bba bbr abc 0.9503461111111111
mpc bbr pbs 0.9872309999999999
linear_bba bbr nbc 0.9767347333333336
linear_bba cubic nbc 0.9729371111111111
linear_bba cubic abc 0.9523243333333333
linear_bba cubic pbs 0.9630054444444442
linear_bba cubic cbs 0.9711423333333333
mpc bbr nbc 0.9844457058823529
puffer_ttp_static bbr abc 0.9850173333333334
puffer_ttp_static bbr nbc 0.983384
puffer_ttp_static bbr cbs 0.9837146000000001
puffer_ttp_static bbr fox 0.9849358064516129
pensieve bbr cbs 0.9151216363636365
robust_mpc bbr cbs 0.9542600000000001
pensieve bbr nbc 0.8713575
pensieve bbr abc 0.874719
pensieve bbr fox 0.9576854999999999
robust_mpc bbr pbs 0.9888842727272728
robust_mpc cubic cbs 0.9606920833333334
pensieve bbr univision 0.90148
puffer_ttp_static bbr abc 0.9825094666666666
pensieve bbr pbs 0.9550492083333332
robust_mpc cubic nbc 0.924130375
robust_mpc cubic abc 0.9290434999999999
robust_mpc cubic fox 0.965518
robust_mpc cubic univision 0.9837304285714286
robust_mpc cubic pbs 0.9869591428571428
robust_mpc cubic univision 0.9855231428571428
robust_mpc cubic fox 0.9686706923076922
puffer_ttp_static bbr nbc 0.982925036602534
robust_mpc bbr abc 0.9726472222222221
robust_mpc bbr nbc 0.9783025384615386
robust_mpc cubic abc 0.9400338888888888
robust_mpc cubic nbc 0.9733605000000001
robust_mpc bbr cbs 0.9788083846153847
robust_mpc cubic cbs 0.9802257586206896
puffer_ttp_static cubic cbs 0.9816499738675958
mpc cubic cbs 0.9863524
linear_bba bbr cbs 0.9790201111111112
mpc cubic nbc 0.9761257619047621
puffer_ttp_static bbr nbc 0.9715902500000001
pensieve bbr fox 0.9730339423076924
mpc cubic cbs 0.9724386666666666
linear_bba bbr nbc 0.9253552857142857
linear_bba bbr univision 0.9635595555555556
linear_bba bbr pbs 0.9268569999999999
linear_bba bbr univision 0.93259
linear_bba bbr fox 0.9347607142857142
mpc cubic nbc 0.9767177272727273
mpc cubic abc 0.9781364
mpc cubic fox 0.9758735714285713
mpc cubic univision 0.9878445555555556
mpc cubic pbs 0.9878679166666666
mpc cubic abc 0.9825598888888888
puffer_ttp_static bbr cbs 0.9847213
mpc cubic fox 0.9798718
puffer_ttp_static cubic pbs 0.9852949499999999
mpc cubic pbs 0.98733475
puffer_ttp_static bbr abc 0.9790902222222222
mpc cubic cbs 0.9831017499999999
puffer_ttp_static bbr fox 0.9778841
mpc cubic nbc 0.9833401290322579
puffer_ttp_static cubic cbs 0.9805502500000001
mpc cubic abc 0.982282
mpc cubic cbs 0.9818250476190477
mpc bbr cbs 0.94129725
mpc cubic nbc 0.9848037500000001
mpc cubic cbs 0.98366
mpc cubic fox 0.9840698378378379
robust_mpc bbr cbs 0.956154875
mpc bbr cbs 0.9797491428571428
mpc bbr nbc 0.9825295349740931
robust_mpc bbr cbs 0.9806609999999999
puffer_ttp_static cubic cbs 0.9841403555555556
robust_mpc bbr nbc 0.9460694117647058
mpc cubic cbs 0.9853695263157896
pensieve cubic abc 0.9836850877192983
robust_mpc bbr abc 0.9799397777777779
robust_mpc bbr fox 0.9794753888888889
robust_mpc bbr pbs 0.9629479999999998
puffer_ttp_static cubic cbs 0.9814723235294117
puffer_ttp_static cubic nbc 0.98611934375
mpc bbr cbs 0.9786764615384616
pensieve cubic nbc 0.9826090961538461
mpc bbr nbc 0.9801011666666667
puffer_ttp_static bbr cbs 0.984960142857143
mpc bbr pbs 0.9852766666666666
mpc bbr univision 0.9771018000000001
mpc bbr fox 0.9759142727272727
puffer_ttp_static bbr nbc 0.9846391818181819
puffer_ttp_static cubic abc 0.9824944523809523
puffer_ttp_static bbr abc 0.9827929
linear_bba bbr cbs 0.959179625
puffer_ttp_static bbr fox 0.9777060000000001
linear_bba bbr nbc 0.9284853999999999
puffer_ttp_static bbr univision 0.9804998888888888
linear_bba bbr abc 0.9604647
puffer_ttp_static bbr pbs 0.9845175999999999
mpc cubic univision 0.97658725
mpc cubic pbs 0.9860406666666667
linear_bba bbr fox 0.9264522222222222
mpc cubic cbs 0.9857531769911504
linear_bba bbr univision 0.9536981111111111
mpc cubic cbs 0.9839338653846155
linear_bba bbr pbs 0.9658985999999998
puffer_ttp_static bbr cbs 0.9837568484107578
linear_bba bbr nbc 0.9747720540540539
linear_bba cubic pbs 0.9735827499999998
puffer_ttp_static cubic fox 0.9786021999999999
puffer_ttp_static cubic pbs 0.9838902142857143
puffer_ttp_static bbr cbs 0.9616814444444444
mpc cubic pbs 0.9840537647058824
puffer_ttp_static bbr nbc 0.9234249999999999
puffer_ttp_static bbr abc 0.869001
linear_bba cubic cbs 0.9710117500000001
robust_mpc cubic nbc 0.95313475
linear_bba cubic abc 0.9554564000000002
pensieve cubic nbc 0.9833421874656405
puffer_ttp_static bbr pbs 0.9593832499999999
puffer_ttp_static bbr nbc 0.9557456666666666
puffer_ttp_static bbr abc 0.939974
puffer_ttp_static bbr fox 0.976568
puffer_ttp_static bbr univision 0.963681
puffer_ttp_static bbr abc 0.9796815
puffer_ttp_static bbr abc 0.9833044193548388
