# ABR CC PLAY REBUFFER
puffer_ttp_static cubic 23.614 0.0
puffer_ttp_static cubic 14.764 0.0
puffer_ttp_static cubic 25.001 0.0
robust_mpc cubic 21.695 0.0
puffer_ttp_static cubic 11.25 0.0
mpc cubic 8.066 0.0
puffer_ttp_static cubic 34.799 0.0
mpc cubic 15.549 0.0
puffer_ttp_static cubic 3806.431 40.79600000000001
mpc cubic 107.266 0.0
puffer_ttp_static cubic 27.555 0.0
puffer_ttp_static cubic 9448.038 0.0
robust_mpc cubic 15.448 0.0
linear_bba bbr 414.039 0.0
puffer_ttp_static cubic 38.951 0.0
puffer_ttp_static cubic 6.653 0.0
puffer_ttp_static cubic 212.05 3.899000000000001
puffer_ttp_static cubic 33.752 0.0
pensieve cubic 44.516 0.0
mpc cubic 84.613 0.0
puffer_ttp_static cubic 65.293 0.0
mpc cubic 8.351 0.0
puffer_ttp_static cubic 30.099 0.0
mpc cubic 13.893 0.0
puffer_ttp_static cubic 37.646 0.0
mpc cubic 53.912 0.0
mpc cubic 8.047 0.0
mpc cubic 12.547 0.0
puffer_ttp_static cubic 40.151 0.0
mpc cubic 69.119 0.0
mpc cubic 7.202 0.0
pensieve bbr 177.613 0.0
mpc cubic 110.929 0.0
puffer_ttp_static cubic 9.75 0.0
puffer_ttp_static cubic 123.404 0.0
mpc cubic 33.033 0.0
mpc bbr 2586.745 0.0
mpc cubic 101.099 0.0
puffer_ttp_static cubic 95.196 0.0
robust_mpc bbr 106.355 0.0
puffer_ttp_static cubic 22.251 0.0
puffer_ttp_static cubic 8.597 0.0
puffer_ttp_static cubic 39.593 0.0
puffer_ttp_static cubic 23.048 0.0
puffer_ttp_static cubic 5.201 0.0
puffer_ttp_static cubic 17.0 0.0
puffer_ttp_static cubic 2522.355 0.0
puffer_ttp_static cubic 6.948 0.0
mpc cubic 32.009 0.0
puffer_ttp_static cubic 6.003 0.0
puffer_ttp_static cubic 282.024 0.353
puffer_ttp_static cubic 206.853 0.0
puffer_ttp_static cubic 12.392 0.0
puffer_ttp_static cubic 9.8 0.0
pensieve bbr 22.77 0.0
mpc cubic 9.603 0.0
puffer_ttp_static cubic 46.153 0.0
robust_mpc bbr 7.09 0.0
robust_mpc bbr 7.54 0.0
mpc cubic 17.391 0.0
linear_bba bbr 8.303 0.0
pensieve bbr 90.481 0.0
linear_bba bbr 20.7 0.0
mpc cubic 1486.0 0.0
puffer_ttp_static cubic 341.15 0.0
linear_bba bbr 10.496 0.0
puffer_ttp_static bbr 25.796 0.0
pensieve cubic 23.644 0.0
pensieve bbr 2119.363 0.0
puffer_ttp_static cubic 319.769 0.0
puffer_ttp_static cubic 20.045 0.0
puffer_ttp_static cubic 107.495 0.0
linear_bba bbr 24.601 0.0
pensieve bbr 66.262 0.0
linear_bba bbr 86.327 0.0
puffer_ttp_static cubic 1679.761 81.791
linear_bba cubic 9.537 0.0
linear_bba cubic 9801.189 24.025
puffer_ttp_static bbr 1219.9 0.0
puffer_ttp_static cubic 107.352 0.0
pensieve cubic 11.254 0.0
pensieve cubic 10.504 0.0
puffer_ttp_static cubic 79.441 0.0
puffer_ttp_static cubic 13.351 0.0
puffer_ttp_static cubic 19.05 0.0
linear_bba bbr 38.895 0.0
pensieve bbr 14.847 0.0
puffer_ttp_static cubic 22.75 0.0
pensieve bbr 10592.031 0.0
puffer_ttp_static cubic 10.595 0.0
puffer_ttp_static cubic 295.711 0.0
mpc bbr 37.9 0.0
pensieve bbr 11.924 0.0
pensieve bbr 22.314 0.0
pensieve bbr 42.587 0.0
linear_bba bbr 47.738 1.201
linear_bba cubic 6.711 0.0
robust_mpc bbr 8.646 0.0
linear_bba cubic 23.793 0.0
robust_mpc bbr 1041.7 0.0
mpc bbr 22.006 0.0
pensieve bbr 5.382 0.0
linear_bba bbr 16.649 0.0
pensieve bbr 10.175 0.0
pensieve cubic 93.423 1.4460000000000002
pensieve bbr 10.806 0.0
mpc bbr 38.868 0.0
pensieve bbr 9.677 0.0
pensieve bbr 96.489 12.651
pensieve cubic 5.465 0.0
pensieve cubic 33.202 0.0
pensieve bbr 16.819 0.0
linear_bba cubic 9.071 0.0
mpc bbr 26.436 0.701
mpc bbr 28.051 0.0
mpc bbr 22.857 0.0
linear_bba bbr 37.69 0.0
linear_bba bbr 12.47 0.0
puffer_ttp_static cubic 73.034 0.0
linear_bba bbr 15.35 0.0
mpc cubic 11.7 0.0
linear_bba bbr 59.641 0.0
puffer_ttp_static bbr 17.425 0.0
mpc cubic 6.789 0.0
puffer_ttp_static bbr 359.959 0.0
robust_mpc bbr 7.3 0.0
pensieve bbr 99.789 0.0
robust_mpc bbr 45.108 0.0
robust_mpc bbr 6.551 0.0
linear_bba bbr 29.965 0.0
robust_mpc bbr 282.105 0.0
linear_bba bbr 14.404 0.0
mpc cubic 205.795 0.0
linear_bba bbr 5940.06 0.0
linear_bba bbr 604.9 0.0
pensieve bbr 48.906 0.0
robust_mpc cubic 31.089 0.0
pensieve bbr 8.109 0.0
robust_mpc cubic 7.88 0.0
robust_mpc cubic 11.199 0.0
linear_bba cubic 34.691 0.0
robust_mpc cubic 5.784 0.0
robust_mpc cubic 6.269 0.0
robust_mpc cubic 14.809 0.0
linear_bba cubic 3610.068 0.0
robust_mpc cubic 6.214 0.0
mpc cubic 220.744 0.0
robust_mpc bbr 116.901 0.0
mpc cubic 668.429 2.698
mpc cubic 7.502 0.0
mpc cubic 6.94 0.0
mpc cubic 97.695 0.0
linear_bba bbr 6.306 0.0
linear_bba bbr 5.167 0.0
linear_bba bbr 7.27 0.0
linear_bba bbr 596.969 0.302
mpc cubic 6.798 0.0
mpc cubic 92.25 0.0
linear_bba bbr 467.06 0.0
mpc bbr 15.813 0.0
pensieve cubic 16.702 0.0
linear_bba cubic 11.949 0.0
linear_bba cubic 9.251 0.0
puffer_ttp_static bbr 146.447 0.0
pensieve cubic 10.749 0.0
pensieve cubic 163.494 0.0
puffer_ttp_static cubic 100.494 0.0
puffer_ttp_static bbr 33.352 0.0
linear_bba bbr 35.252 0.0
robust_mpc cubic 7.457 0.0
linear_bba bbr 13.149 0.0
puffer_ttp_static cubic 6014.836 608.945
puffer_ttp_static bbr 38.016 0.0
linear_bba bbr 30.64 0.0
linear_bba bbr 10.655 0.0
robust_mpc bbr 32.655 0.0
puffer_ttp_static bbr 10.804 0.0
puffer_ttp_static cubic 26.861 0.0
linear_bba bbr 17.302 0.0
puffer_ttp_static bbr 411.494 0.0
puffer_ttp_static bbr 20.849 0.0
robust_mpc bbr 66.738 0.0
linear_bba bbr 279.402 0.0
puffer_ttp_static bbr 7.6 0.0
puffer_ttp_static bbr 27.392 0.0
robust_mpc bbr 6.548 0.0
puffer_ttp_static bbr 5.445 0.0
puffer_ttp_static bbr 17.75 0.0
robust_mpc bbr 5.084 0.0
robust_mpc bbr 6.338 0.0
robust_mpc bbr 7.081 0.0
puffer_ttp_static bbr 11.397 0.0
puffer_ttp_static bbr 17.748 0.0
robust_mpc bbr 742.956 0.0010000000000000009
puffer_ttp_static bbr 103.497 0.0
puffer_ttp_static bbr 60.003 0.0
linear_bba bbr 8.703 0.0
mpc cubic 35.948 0.0
pensieve cubic 84.267 0.0
linear_bba bbr 67.784 0.0
puffer_ttp_static bbr 250.889 0.0
mpc cubic 637.619 1.0499999999999998
mpc cubic 12.839 0.0
puffer_ttp_static bbr 6.465 0.0
mpc cubic 8.634 0.0
puffer_ttp_static bbr 6.62 0.0
pensieve cubic 7.756 0.0
mpc cubic 350.47 0.0
pensieve cubic 22.398 0.0
puffer_ttp_static bbr 1501.864 0.0
mpc bbr 14.751 0.0
puffer_ttp_static bbr 228.494 0.0
linear_bba bbr 7.24 0.0
mpc bbr 57.948 0.0
pensieve cubic 6.25 0.0
linear_bba bbr 16.402 0.0
pensieve cubic 332.702 0.0
linear_bba bbr 7.033 0.0
linear_bba bbr 802.547 29.438
linear_bba bbr 16.795 0.0
robust_mpc cubic 14.715 0.0
linear_bba bbr 247.759 0.0
puffer_ttp_static bbr 8.096 0.0
puffer_ttp_static bbr 137.138 0.0
robust_mpc cubic 118.342 0.0
puffer_ttp_static bbr 5.749 0.0
puffer_ttp_static bbr 8.658 0.0
puffer_ttp_static bbr 21.048 0.0
mpc bbr 236.833 0.0
pensieve bbr 31.098 0.0
puffer_ttp_static bbr 150.996 0.0
puffer_ttp_static bbr 15.176 0.0
robust_mpc cubic 58.257 0.0
puffer_ttp_static bbr 14.494 0.0
puffer_ttp_static bbr 80.155 0.0
pensieve bbr 114.704 0.0
puffer_ttp_static cubic 8.098 0.0
puffer_ttp_static cubic 9.801 0.0
pensieve cubic 6.049 0.0
mpc cubic 20.598 0.0
robust_mpc cubic 115.64 0.0
pensieve cubic 85.151 0.0
mpc cubic 16.425 0.0
pensieve bbr 34.452 0.0
mpc cubic 183.363 0.0
puffer_ttp_static bbr 919.883 0.0
pensieve cubic 164.229 0.0
robust_mpc bbr 297.17 0.0
linear_bba cubic 18.15 0.0
mpc cubic 370.004 0.0
puffer_ttp_static bbr 225.482 0.0
pensieve cubic 2013.065 0.0
linear_bba bbr 15.624 0.0
pensieve bbr 8.646 0.0
puffer_ttp_static bbr 16.878 0.0
linear_bba cubic 2089.321 0.0
pensieve bbr 5.302 0.0
pensieve bbr 11.492 0.0
linear_bba bbr 405.765 0.0
puffer_ttp_static bbr 22.025 0.0
pensieve cubic 6.5 0.0
pensieve bbr 14.902 0.0
mpc bbr 5.144 0.0
pensieve cubic 14.5 0.0
pensieve cubic 206.799 0.0
mpc cubic 24.795 0.0
puffer_ttp_static bbr 6.353 0.0
puffer_ttp_static bbr 8.3 0.0
mpc cubic 5.637 0.0
puffer_ttp_static bbr 73.997 0.0
mpc cubic 9.942 0.0
mpc cubic 30.293 0.0
robust_mpc bbr 10.051 0.0
pensieve cubic 122.043 0.0
robust_mpc bbr 9.597 0.0
puffer_ttp_static bbr 13.804 0.0
puffer_ttp_static bbr 4477.222 127.94999999999999
mpc cubic 6.241 0.0
robust_mpc bbr 149.608 0.0
mpc cubic 1383.385 0.0
puffer_ttp_static bbr 19.797 0.0
puffer_ttp_static bbr 7.152 0.0
puffer_ttp_static bbr 9.654 0.0
puffer_ttp_static bbr 6.455 0.0
puffer_ttp_static bbr 9.241 0.0
puffer_ttp_static bbr 11.891 0.0
puffer_ttp_static bbr 8893.752 0.0
robust_mpc bbr 27.101 0.0
puffer_ttp_static bbr 14.798 0.0
puffer_ttp_static bbr 6.052 0.0
mpc cubic 19.237 0.0
puffer_ttp_static bbr 334.589 0.0
puffer_ttp_static bbr 6.036 0.0
puffer_ttp_static bbr 112.095 0.0
mpc cubic 6.95 0.0
pensieve cubic 6.199 0.0
pensieve cubic 13.298 0.0
pensieve cubic 7.552 0.0
mpc cubic 1138.689 85.15
robust_mpc bbr 8475.391 0.0
pensieve cubic 2182.744 0.0
pensieve cubic 3686.32 0.0
robust_mpc bbr 42.299 0.0
robust_mpc bbr 10.497 0.0
robust_mpc bbr 3285.042 3.499
puffer_ttp_static bbr 36.013 0.0
puffer_ttp_static bbr 25.987 0.0
mpc cubic 5.0 0.0
mpc cubic 81.744 0.0
puffer_ttp_static bbr 11.17 0.0
puffer_ttp_static bbr 20.801 0.0
puffer_ttp_static bbr 30.212 0.0
pensieve cubic 1684.01 0.0
puffer_ttp_static bbr 104.2 0.0
linear_bba bbr 22.9 0.0
puffer_ttp_static bbr 296.262 0.0
pensieve cubic 575.354 0.0
linear_bba bbr 12.12 0.0
linear_bba bbr 6.052 0.0
linear_bba bbr 20.823 0.0
linear_bba bbr 2757.646 0.09999999999999998
puffer_ttp_static bbr 20.02 0.0
puffer_ttp_static bbr 9.964 0.0
puffer_ttp_static bbr 14.895 0.1990000000000003
puffer_ttp_static bbr 238.346 0.0
linear_bba cubic 501.701 0.0
puffer_ttp_static bbr 14.55 0.0
puffer_ttp_static bbr 115.4 0.0
linear_bba bbr 12.013 0.0
linear_bba bbr 6.203 0.0
linear_bba bbr 34.701 0.0
puffer_ttp_static bbr 39.535 0.0
linear_bba bbr 14.253 0.0
pensieve bbr 28.198 0.0
robust_mpc bbr 22.691 0.0
pensieve bbr 216.952 0.0
robust_mpc bbr 12.977 0.0
puffer_ttp_static bbr 474.473 0.0
puffer_ttp_static bbr 5.27 0.0
pensieve bbr 131.97 9.166
puffer_ttp_static bbr 6.659 0.0
puffer_ttp_static bbr 7.522 0.0
puffer_ttp_static bbr 34.28 0.0
pensieve bbr 20.935 0.0
pensieve cubic 8.03 0.0
pensieve bbr 13.66 0.0
pensieve bbr 6.252 0.0
pensieve bbr 31.4 0.0
pensieve bbr 1054.002 0.0
pensieve cubic 24.087 0.0
linear_bba cubic 258.836 0.0
pensieve cubic 2612.851 0.0
pensieve bbr 10.471 0.0
pensieve bbr 18.491 0.0
linear_bba bbr 6.927 0.0
linear_bba cubic 764.554 0.0
linear_bba bbr 18789.552 0.0
pensieve bbr 7.391 0.0
pensieve bbr 299.29 0.0
pensieve cubic 37.023 25.198
puffer_ttp_static bbr 11.48 0.0
puffer_ttp_static bbr 7.714 0.0
puffer_ttp_static bbr 489.549 0.0
puffer_ttp_static bbr 58.723 0.0
robust_mpc cubic 31.948 0.0
robust_mpc cubic 5.633 0.0
robust_mpc cubic 21.597 0.0
puffer_ttp_static bbr 1769.291 0.0
robust_mpc cubic 49.899 0.0
robust_mpc cubic 34.107 0.0
robust_mpc cubic 6.24 0.0
linear_bba cubic 639.277 0.0
robust_mpc cubic 119.992 0.0
puffer_ttp_static bbr 32.2 0.0
robust_mpc bbr 18.477 1.1500000000000004
robust_mpc cubic 15.819 0.0
robust_mpc cubic 15.199 0.0
mpc bbr 19.45 0.0
puffer_ttp_static bbr 12.988 0.0
robust_mpc cubic 6.248 0.0
mpc bbr 5.752 0.0
puffer_ttp_static bbr 41.048 0.0
robust_mpc cubic 7.399 0.0
mpc bbr 91.3 0.0
robust_mpc cubic 10.195 0.0
robust_mpc cubic 37.598 0.0
puffer_ttp_static cubic 106.113 0.0
linear_bba cubic 617.959 0.0
puffer_ttp_static bbr 217.296 0.0
mpc cubic 13.7 0.0
robust_mpc cubic 140.856 0.0
robust_mpc cubic 23.345 0.0
mpc cubic 1831.053 13.667
robust_mpc cubic 17.148 0.0
mpc bbr 13.307 0.0
robust_mpc cubic 19.349 0.0
mpc bbr 175.101 0.0
robust_mpc cubic 172.195 0.0
robust_mpc bbr 35.859 0.0
linear_bba cubic 6.411 0.0
robust_mpc bbr 21.711 1.795
linear_bba cubic 6.883 0.0
robust_mpc cubic 200.855 0.0
linear_bba cubic 1300.761 0.0
pensieve bbr 137.152 0.0
puffer_ttp_static bbr 43.249 0.0
linear_bba bbr 17.596 0.0
puffer_ttp_static bbr 17.092 0.0
linear_bba bbr 109.047 0.0
mpc bbr 47.002 0.0
robust_mpc cubic 12.001 0.0
puffer_ttp_static bbr 242.686 0.0
pensieve bbr 7.444 0.0
mpc bbr 4170.117 0.0
pensieve bbr 5.748 0.0
pensieve bbr 13.45 0.0
linear_bba bbr 16.452 0.0
linear_bba bbr 5.7 0.0
puffer_ttp_static bbr 40.058 0.0
puffer_ttp_static bbr 10.053 0.0
puffer_ttp_static bbr 40.185 0.0
puffer_ttp_static cubic 29.451 0.0
puffer_ttp_static bbr 19.801 0.0
linear_bba cubic 4738.908 0.0
puffer_ttp_static cubic 62.042 0.0
puffer_ttp_static bbr 208.551 0.0
puffer_ttp_static bbr 31.097 0.0
pensieve cubic 50.351 0.0
puffer_ttp_static bbr 5.946 0.0
puffer_ttp_static bbr 78.618 0.0
linear_bba cubic 23.707 0.0
puffer_ttp_static cubic 1172.396 50.760999999999996
linear_bba cubic 11.902 0.0
pensieve cubic 8.346 0.0
linear_bba cubic 73.808 0.0
pensieve cubic 7.804 0.0
pensieve cubic 13.854 0.0
linear_bba bbr 10.452 0.0
robust_mpc bbr 19.283 0.0
linear_bba bbr 5.63 0.0
puffer_ttp_static bbr 93.093 0.0
pensieve cubic 9.697 0.0
linear_bba bbr 17.523 0.0
pensieve cubic 104.541 0.0
pensieve bbr 6.005 0.0
pensieve bbr 32.781 0.0
linear_bba bbr 6.91 0.0
mpc bbr 276.992 0.0
linear_bba bbr 6.893 0.0
linear_bba cubic 3304.354 0.0
linear_bba bbr 7.75 0.0
pensieve cubic 226.492 0.0
linear_bba bbr 14.697 0.0
pensieve bbr 8.066 0.0
pensieve bbr 20.948 0.0
linear_bba bbr 15396.771 0.0
puffer_ttp_static bbr 69.591 0.0
puffer_ttp_static bbr 670.133 0.0
robust_mpc cubic 6004.825 0.0
mpc cubic 30.95 0.0
pensieve bbr 5.888 0.0
pensieve bbr 462.177 0.0
pensieve cubic 10.645 0.0
pensieve cubic 10.297 0.0
pensieve cubic 8.704 0.0
puffer_ttp_static cubic 217.99 1.6540000000000001
pensieve cubic 11.848 0.0
pensieve cubic 9.553 0.0
pensieve cubic 5.248 0.0
pensieve cubic 10.697 0.0
pensieve cubic 6.45 0.0
pensieve cubic 6.851 0.0
pensieve cubic 7.87 0.0
pensieve cubic 5.053 0.0
pensieve cubic 6.303 0.0
pensieve cubic 1317.055 0.0
pensieve cubic 41.348 0.0
puffer_ttp_static bbr 68.823 0.0
pensieve cubic 6.5 0.0
pensieve cubic 10146.723 0.0
robust_mpc cubic 38.889 0.0
robust_mpc cubic 257.499 0.0
puffer_ttp_static cubic 35.978 14.953
puffer_ttp_static cubic 22719.344 166.812
pensieve cubic 10.159 0.0
pensieve cubic 6.713 0.0
pensieve cubic 10.891 0.050000000000000266
mpc cubic 8.044 0.0
mpc cubic 31.176 0.0
mpc cubic 19.446 0.0
mpc cubic 34.423 0.0
pensieve bbr 5.142 0.0
pensieve bbr 73.776 0.0
mpc cubic 8.441 0.0
robust_mpc cubic 135.793 0.0
mpc cubic 33.967 0.0
linear_bba cubic 1589.108 8.651
pensieve bbr 22.254 0.0
mpc bbr 9.749 0.0
mpc bbr 20.502 0.0
mpc cubic 8.616 0.0
pensieve bbr 68.091 0.0
pensieve bbr 15.747 0.0
mpc cubic 10.655 0.0
mpc bbr 326.836 0.0
mpc cubic 17.006 0.0
pensieve bbr 177.904 0.0
mpc cubic 20.637 0.0
robust_mpc cubic 584.849 0.0
mpc bbr 11.505 0.0
mpc cubic 12.911 0.0
mpc bbr 21.9 0.0
mpc cubic 18.867 0.0
mpc bbr 63.551 0.0
robust_mpc cubic 49.75 0.0
mpc cubic 7.6 0.0
pensieve bbr 15.144 0.0
puffer_ttp_static bbr 7.754 0.0
puffer_ttp_static bbr 3324.285 0.0
mpc bbr 5.992 0.0
puffer_ttp_static cubic 29.65 0.0
robust_mpc cubic 3187.294 0.0
mpc bbr 8.143 0.0
pensieve bbr 127.709 0.0
linear_bba cubic 20.406 0.0
mpc bbr 9.2 0.0
puffer_ttp_static cubic 18.7 0.0
mpc bbr 9.751 0.0
linear_bba cubic 19.505 0.0
puffer_ttp_static cubic 19.801 0.0
linear_bba cubic 6.815 0.0
pensieve bbr 632.036 0.0
linear_bba cubic 11.008 0.0
linear_bba bbr 1442.953 0.0
linear_bba cubic 16.546 0.0
puffer_ttp_static cubic 30.848 0.0
linear_bba cubic 6.81 0.0
pensieve cubic 18.25 0.0
puffer_ttp_static cubic 92.197 0.0
pensieve cubic 31.452 0.0
pensieve bbr 40.317 0.0
pensieve cubic 21.599 0.0
pensieve cubic 59.352 0.0
robust_mpc bbr 25.177 0.0
pensieve bbr 39.383 0.0
robust_mpc bbr 6.936 0.0
mpc bbr 17.889 0.0
robust_mpc bbr 110.229 0.0
puffer_ttp_static bbr 18.077 0.051000000000000156
pensieve bbr 32.86 0.0
mpc bbr 36.547 0.0
pensieve cubic 16.801 1.7490000000000006
linear_bba bbr 7.163 0.0
puffer_ttp_static bbr 50.738 0.0
pensieve cubic 2509.433 106.11500000000001
linear_bba bbr 88.822 0.0
pensieve bbr 22.486 0.0
mpc bbr 413.339 0.0
mpc bbr 21.091 0.0
pensieve bbr 107.901 0.0
robust_mpc cubic 5.503 0.0
robust_mpc cubic 30.395 0.0
puffer_ttp_static bbr 19.676 0.0
mpc bbr 33.926 0.0
puffer_ttp_static bbr 5.2 0.0
mpc bbr 5.653 0.0
pensieve cubic 17.676 0.0
robust_mpc cubic 18.307 0.0
puffer_ttp_static bbr 7.034 0.0
robust_mpc bbr 5.978 0.0
mpc bbr 126.213 0.0
robust_mpc bbr 5.086 0.0
puffer_ttp_static bbr 29.197 0.0
mpc bbr 8.233 0.0
robust_mpc bbr 11.792 0.0
pensieve cubic 69.921 0.0
mpc bbr 7.829 0.0
linear_bba bbr 13.381 0.0
mpc bbr 10.282 0.0
puffer_ttp_static bbr 212.848 0.0
mpc bbr 79.933 0.0
linear_bba bbr 8.359 0.0
puffer_ttp_static cubic 18.06 0.0
linear_bba bbr 6.637 0.0
linear_bba bbr 10.45 0.0
pensieve bbr 263.521 0.0
linear_bba bbr 1043.2 0.0
pensieve cubic 27.513 0.0
mpc cubic 7.901 0.0
mpc cubic 349.993 0.0
pensieve cubic 16.936 0.0
linear_bba bbr 23.376 0.0
pensieve cubic 74.898 0.0
puffer_ttp_static cubic 206.894 0.0
pensieve bbr 10.654 8.449999999999998
pensieve cubic 66.462 0.0
pensieve bbr 5.083 0.0
linear_bba cubic 11.703 0.0
pensieve bbr 18.352 0.0
pensieve cubic 42.147 0.0
linear_bba cubic 10349.224 0.0
pensieve bbr 5.596 0.0
pensieve cubic 249.999 0.0
pensieve bbr 15.949 0.0
robust_mpc bbr 99.491 0.0
linear_bba cubic 53.997 0.0
linear_bba bbr 5.25 0.0
pensieve cubic 723.985 0.0
linear_bba bbr 7618.869 0.0
linear_bba cubic 16.63 0.0
mpc bbr 99.038 0.0
mpc cubic 6.536 0.0
pensieve bbr 787.951 0.0
linear_bba cubic 13.599 0.0
mpc cubic 59.0 0.0
mpc bbr 7.16 0.0
puffer_ttp_static cubic 78.39 0.0
linear_bba cubic 69.44 0.0
pensieve bbr 507.653 0.0
linear_bba bbr 115.005 0.0
pensieve cubic 218.0 0.0
mpc cubic 173.116 0.0
puffer_ttp_static bbr 14.971 8.249
mpc cubic 85.742 0.0
linear_bba cubic 62.732 0.0
puffer_ttp_static cubic 13.824 0.0
mpc bbr 5.64 0.0
puffer_ttp_static bbr 14.941 0.0
puffer_ttp_static cubic 64.531 0.0
mpc bbr 218.893 0.0
puffer_ttp_static bbr 7.406 0.0
puffer_ttp_static bbr 12.938 0.0
puffer_ttp_static bbr 7.178 0.0
pensieve cubic 95.085 0.0
linear_bba cubic 50.32 0.0
puffer_ttp_static bbr 2773.141 15.314
puffer_ttp_static cubic 2157.751 0.0
puffer_ttp_static bbr 31.849 0.0
mpc cubic 17.201 0.0
linear_bba cubic 19.021 0.0
mpc cubic 34.75 0.0
robust_mpc bbr 16.498 0.0
pensieve cubic 45.171 0.0
mpc cubic 20.143 0.0
puffer_ttp_static bbr 1842.924 0.0
mpc cubic 35.699 0.0
pensieve cubic 53.314 0.0
mpc cubic 44.649 0.0
linear_bba bbr 5.619 0.0
mpc bbr 20.151 0.0
mpc cubic 31.15 0.0
mpc bbr 5.799 0.0
linear_bba bbr 15.819 0.0
mpc cubic 86.221 0.0
mpc cubic 8.895 0.0
mpc cubic 21.819 0.0
pensieve cubic 232.124 0.0
linear_bba bbr 7.658 0.0
mpc cubic 109.35 0.0
pensieve cubic 7.44 2.8479999999999994
mpc cubic 65.995 0.0
linear_bba bbr 51.4 0.0
robust_mpc bbr 568.59 0.0
mpc bbr 50.746 0.0
robust_mpc bbr 34.584 0.0
mpc bbr 1104.969 0.0
puffer_ttp_static bbr 19.719 0.0
puffer_ttp_static bbr 28.109 0.0
puffer_ttp_static bbr 32.012 0.0
robust_mpc cubic 35.06 0.0
robust_mpc cubic 176.355 0.0
pensieve bbr 5.1 0.0
pensieve bbr 5.997 0.0
pensieve cubic 72.227 0.0
pensieve bbr 5.899 0.0
pensieve bbr 5.298 0.0
linear_bba bbr 17.079 0.0
pensieve cubic 26.348 0.0
linear_bba bbr 11.628 0.0
linear_bba bbr 47.321 0.0
pensieve cubic 8.848 0.0
pensieve cubic 5.901 0.0
puffer_ttp_static cubic 12.437 0.0
pensieve cubic 2393.861 0.0
puffer_ttp_static cubic 10.47 0.0
pensieve bbr 95.435 0.0
robust_mpc cubic 11.981 0.0
robust_mpc cubic 7.367 0.0
puffer_ttp_static cubic 58.175 0.0
robust_mpc cubic 27.991 0.0
pensieve cubic 45.534 0.0
mpc bbr 12.863 0.0
robust_mpc cubic 426.12 0.0
mpc bbr 6.953 0.0
mpc bbr 574.408 0.663
pensieve cubic 62.24 0.0
puffer_ttp_static cubic 6.064 0.0
puffer_ttp_static cubic 13.542 0.0
linear_bba cubic 5.099 0.0
puffer_ttp_static cubic 8.249 0.0
linear_bba cubic 16.975 0.0
puffer_ttp_static cubic 15.549 0.0
robust_mpc cubic 57.546 0.0
puffer_ttp_static cubic 6.0 0.0
pensieve bbr 235.083 0.0
pensieve bbr 6.142 0.0
mpc bbr 160.801 0.0
puffer_ttp_static bbr 5.096 0.0
puffer_ttp_static bbr 10.03 0.0
puffer_ttp_static bbr 5.87 0.0
mpc bbr 21.719 0.0
mpc bbr 6.305 0.0
mpc bbr 15.575 0.0
linear_bba bbr 9.252 0.0
pensieve cubic 40.786 0.0
linear_bba bbr 8.498 0.0
linear_bba bbr 10.699 0.0
linear_bba bbr 340.296 0.0
pensieve cubic 11.832 1.4
mpc bbr 5.102 0.0
mpc bbr 5.002 0.0
pensieve cubic 12.389 0.0
pensieve cubic 507.816 0.0
mpc bbr 6.398 0.0
pensieve cubic 9.113 0.0
pensieve cubic 7.694 0.0
pensieve cubic 50.995 0.0
robust_mpc cubic 5.429 0.0
robust_mpc bbr 200.604 0.0
linear_bba cubic 11.444 0.0
puffer_ttp_static bbr 24.172 0.0
puffer_ttp_static bbr 7.985 0.0
mpc cubic 47.604 0.0
puffer_ttp_static bbr 13.976 0.0
puffer_ttp_static bbr 11.618 0.0
pensieve bbr 1872.584 0.0
puffer_ttp_static bbr 68.958 0.0
mpc cubic 42.849 0.0
mpc cubic 17.781 0.0
robust_mpc cubic 84.635 0.0
mpc cubic 11.259 0.0
linear_bba bbr 66.054 0.0
mpc cubic 51.939 0.0
puffer_ttp_static bbr 78.978 0.0
robust_mpc cubic 26.409 0.0
pensieve cubic 8.949 0.0
pensieve cubic 140.858 0.0
mpc cubic 17.973 0.0
robust_mpc cubic 5.872 0.0
robust_mpc cubic 5.937 0.0
robust_mpc cubic 107.596 0.0
robust_mpc cubic 6.749 0.0
mpc cubic 56.8 0.0
linear_bba cubic 8.395 0.0
linear_bba cubic 34.801 0.0
linear_bba bbr 150.672 0.0
mpc bbr 170.546 0.0
mpc cubic 9.544 0.0
mpc cubic 122.783 0.0
pensieve cubic 6604.516 32.199999999999996
pensieve bbr 13.247 0.0
pensieve bbr 7.723 0.0
pensieve bbr 68.977 0.0
mpc bbr 33.433 0.0
pensieve cubic 28.24 0.0
mpc bbr 40.049 0.0
mpc cubic 57.695 0.0
linear_bba bbr 489.614 0.0
pensieve cubic 5.094 0.0
pensieve bbr 101.252 0.0
pensieve cubic 16.711 0.0
mpc bbr 8.143 0.0
mpc bbr 17.099 0.0
pensieve bbr 9.296 0.0
mpc bbr 3119.261 0.0
pensieve bbr 100.146 0.0
mpc bbr 408.317 18.298000000000002
linear_bba bbr 85.246 0.0
puffer_ttp_static cubic 24.994 0.0
pensieve bbr 5.245 0.0
linear_bba bbr 23.201 0.0
pensieve bbr 208.902 0.0
linear_bba bbr 100.917 0.0
robust_mpc bbr 1197.291 0.1
puffer_ttp_static bbr 9.18 0.0
mpc cubic 19.279 0.0
mpc cubic 5.134 0.0
mpc cubic 8.939 0.0
linear_bba bbr 5.85 0.0
